,Data,Hour,Minute,Seconds,Microseconds,Time Norm,Track_ID,Object Class,X,Y,Temp,Humidity,Rain,Showers,Snowfall,Cloud  Cover
1027,20240118,0,1,38,752918,0.00114297358796296,4,3,3093.40625,1132.5791015625,-3.5,85,0,0,0,100
1028,20240118,0,1,38,752918,0.00114297358796296,5,2,3269.7822265625,1114.91845703125,-3.5,85,0,0,0,100
1029,20240118,0,1,38,752918,0.00114297358796296,6,0,1151.80480957031,325.974182128906,-3.5,85,0,0,0,100
1030,20240118,0,1,38,752918,0.00114297358796296,7,1,3576.2822265625,1215.87255859375,-3.5,85,0,0,0,100
1031,20240118,0,1,38,752918,0.00114297358796296,8,0,1069.73767089844,822.221923828125,-3.5,85,0,0,0,100
1032,20240118,0,1,38,752918,0.00114297358796296,9,0,1922.57897949219,352.272216796875,-3.5,85,0,0,0,100
1033,20240118,0,1,38,752918,0.00114297358796296,10,2,3381.47119140625,1307.58911132813,-3.5,85,0,0,0,100
1034,20240118,0,1,38,752918,0.00114297358796296,11,0,1928.15893554687,265.005126953125,-3.5,85,0,0,0,100
1035,20240118,0,1,38,752918,0.00114297358796296,12,4,1926.12719726563,535.148681640625,-3.5,85,0,0,0,100
1036,20240118,0,1,38,752918,0.00114297358796296,13,2,3499.63916015625,1302.15698242188,-3.5,85,0,0,0,100
1037,20240118,0,1,38,752918,0.00114297358796296,14,1,1699.80615234375,485.123413085938,-3.5,85,0,0,0,100
1038,20240118,0,1,38,752918,0.00114297358796296,15,2,3604.68115234375,1289.83166503906,-3.5,85,0,0,0,100
1039,20240118,0,1,38,752918,0.00114297358796296,16,2,3478.47192382812,1236.154296875,-3.5,85,0,0,0,100
1040,20240118,0,1,38,957655,0.00114534322916667,1,0,2003.98291015625,415.949157714844,-3.5,85,0,0,0,100
1041,20240118,0,1,38,957655,0.00114534322916667,2,0,667.440673828125,466.381408691406,-3.5,85,0,0,0,100
1042,20240118,0,1,38,957655,0.00114534322916667,3,3,3054.74780273437,1076.71813964844,-3.5,85,0,0,0,100
1043,20240118,0,1,38,957655,0.00114534322916667,4,3,3093.39892578125,1132.5859375,-3.5,85,0,0,0,100
1044,20240118,0,1,38,957655,0.00114534322916667,5,2,3269.7822265625,1114.91162109375,-3.5,85,0,0,0,100
1045,20240118,0,1,38,957655,0.00114534322916667,6,0,1151.78686523438,325.98681640625,-3.5,85,0,0,0,100
1046,20240118,0,1,38,957655,0.00114534322916667,7,1,3576.2998046875,1215.88269042969,-3.5,85,0,0,0,100
1047,20240118,0,1,38,957655,0.00114534322916667,8,0,1075.435546875,821.347534179687,-3.5,85,0,0,0,100
1048,20240118,0,1,38,957655,0.00114534322916667,9,0,1922.673828125,352.272613525391,-3.5,85,0,0,0,100
1049,20240118,0,1,38,957655,0.00114534322916667,10,2,3381.46435546875,1307.49682617188,-3.5,85,0,0,0,100
1050,20240118,0,1,38,957655,0.00114534322916667,11,0,1928.18322753906,265.004852294922,-3.5,85,0,0,0,100
1051,20240118,0,1,38,957655,0.00114534322916667,12,4,1926.31066894531,535.274108886719,-3.5,85,0,0,0,100
1052,20240118,0,1,38,957655,0.00114534322916667,13,2,3499.65551757812,1302.14697265625,-3.5,85,0,0,0,100
1053,20240118,0,1,38,957655,0.00114534322916667,14,1,1699.82019042969,485.11669921875,-3.5,85,0,0,0,100
1054,20240118,0,1,38,957655,0.00114534322916667,15,2,3604.6845703125,1289.80895996094,-3.5,85,0,0,0,100
1055,20240118,0,1,38,957655,0.00114534322916667,16,2,3478.49096679687,1236.14501953125,-3.5,85,0,0,0,100
1056,20240118,0,1,39,142223,0.00114747943287037,1,0,2004.11120605469,415.7373046875,-3.5,85,0,0,0,100
1057,20240118,0,1,39,142223,0.00114747943287037,2,0,667.780822753906,466.42138671875,-3.5,85,0,0,0,100
1058,20240118,0,1,39,142223,0.00114747943287037,3,3,3054.7998046875,1076.68481445313,-3.5,85,0,0,0,100
1059,20240118,0,1,39,142223,0.00114747943287037,4,3,3093.41577148437,1132.54443359375,-3.5,85,0,0,0,100
1060,20240118,0,1,39,142223,0.00114747943287037,5,2,3269.75390625,1114.85888671875,-3.5,85,0,0,0,100
1061,20240118,0,1,39,142223,0.00114747943287037,6,0,1151.91845703125,326.027313232422,-3.5,85,0,0,0,100
1062,20240118,0,1,39,142223,0.00114747943287037,7,1,3576.294921875,1215.87426757812,-3.5,85,0,0,0,100
1063,20240118,0,1,39,142223,0.00114747943287037,8,0,1076.49035644531,825.571044921875,-3.5,85,0,0,0,100
1064,20240118,0,1,39,142223,0.00114747943287037,9,0,1922.92419433594,352.238433837891,-3.5,85,0,0,0,100
1065,20240118,0,1,39,142223,0.00114747943287037,10,2,3381.47265625,1307.50317382813,-3.5,85,0,0,0,100
1066,20240118,0,1,39,142223,0.00114747943287037,11,0,1928.16577148438,264.998748779297,-3.5,85,0,0,0,100
1067,20240118,0,1,39,142223,0.00114747943287037,12,4,1926.150390625,534.728271484375,-3.5,85,0,0,0,100
1068,20240118,0,1,39,142223,0.00114747943287037,13,2,3499.6689453125,1302.125,-3.5,85,0,0,0,100
1069,20240118,0,1,39,142223,0.00114747943287037,14,1,1699.72863769531,485.034362792969,-3.5,85,0,0,0,100
1070,20240118,0,1,39,142223,0.00114747943287037,15,2,3604.65478515625,1289.76232910156,-3.5,85,0,0,0,100
1071,20240118,0,1,39,142223,0.00114747943287037,16,2,3478.4755859375,1236.10510253906,-3.5,85,0,0,0,100
1072,20240118,0,1,39,351490,0.00114990150462963,1,0,2004.28088378906,415.627685546875,-3.5,85,0,0,0,100
1073,20240118,0,1,39,351490,0.00114990150462963,2,0,667.43408203125,466.396392822266,-3.5,85,0,0,0,100
1074,20240118,0,1,39,351490,0.00114990150462963,3,3,3054.841796875,1076.65576171875,-3.5,85,0,0,0,100
1075,20240118,0,1,39,351490,0.00114990150462963,4,3,3093.43627929687,1132.51733398438,-3.5,85,0,0,0,100
1076,20240118,0,1,39,351490,0.00114990150462963,5,2,3269.78271484375,1114.85620117188,-3.5,85,0,0,0,100
1077,20240118,0,1,39,351490,0.00114990150462963,6,0,1151.92651367188,326.062316894531,-3.5,85,0,0,0,100
1078,20240118,0,1,39,351490,0.00114990150462963,7,1,3576.31518554687,1215.88256835938,-3.5,85,0,0,0,100
1079,20240118,0,1,39,351490,0.00114990150462963,8,0,1077.03393554688,826.937072753906,-3.5,85,0,0,0,100
1080,20240118,0,1,39,351490,0.00114990150462963,9,0,1922.98266601563,352.210266113281,-3.5,85,0,0,0,100
1081,20240118,0,1,39,351490,0.00114990150462963,10,2,3381.5234375,1307.56884765625,-3.5,85,0,0,0,100
1082,20240118,0,1,39,351490,0.00114990150462963,11,0,1928.12805175781,264.989624023437,-3.5,85,0,0,0,100
1083,20240118,0,1,39,351490,0.00114990150462963,12,4,1925.89465332031,534.474670410156,-3.5,85,0,0,0,100
1084,20240118,0,1,39,351490,0.00114990150462963,13,2,3499.68359375,1302.11889648438,-3.5,85,0,0,0,100
1085,20240118,0,1,39,351490,0.00114990150462963,14,1,1699.69287109375,484.995697021484,-3.5,85,0,0,0,100
1086,20240118,0,1,39,351490,0.00114990150462963,15,2,3604.98486328125,1290.21118164063,-3.5,85,0,0,0,100
1087,20240118,0,1,39,351490,0.00114990150462963,16,2,3478.50048828125,1236.10034179688,-3.5,85,0,0,0,100
1088,20240118,0,1,39,540381,0.00115208774305556,1,0,2004.43408203125,415.647979736328,-3.5,85,0,0,0,100
1089,20240118,0,1,39,540381,0.00115208774305556,2,0,667.627502441406,466.476318359375,-3.5,85,0,0,0,100
1090,20240118,0,1,39,540381,0.00115208774305556,3,3,3054.865234375,1076.62841796875,-3.5,85,0,0,0,100
1091,20240118,0,1,39,540381,0.00115208774305556,4,3,3093.466796875,1132.49291992188,-3.5,85,0,0,0,100
1092,20240118,0,1,39,540381,0.00115208774305556,5,2,3269.78686523438,1114.89721679688,-3.5,85,0,0,0,100
1093,20240118,0,1,39,540381,0.00115208774305556,6,0,1151.97265625,326.025238037109,-3.5,85,0,0,0,100
1094,20240118,0,1,39,540381,0.00115208774305556,7,1,3576.31396484375,1215.89453125,-3.5,85,0,0,0,100
1095,20240118,0,1,39,540381,0.00115208774305556,8,0,1080.05834960938,831.581726074219,-3.5,85,0,0,0,100
1096,20240118,0,1,39,540381,0.00115208774305556,9,0,1922.85095214844,352.193450927734,-3.5,85,0,0,0,100
1097,20240118,0,1,39,540381,0.00115208774305556,10,2,3381.54711914062,1307.68676757813,-3.5,85,0,0,0,100
1098,20240118,0,1,39,540381,0.00115208774305556,11,0,1927.99084472656,264.996948242187,-3.5,85,0,0,0,100
1099,20240118,0,1,39,540381,0.00115208774305556,12,4,1924.6240234375,534.520629882813,-3.5,85,0,0,0,100
1100,20240118,0,1,39,540381,0.00115208774305556,13,2,3499.69091796875,1302.1162109375,-3.5,85,0,0,0,100
1101,20240118,0,1,39,540381,0.00115208774305556,14,1,1699.54162597656,484.817596435547,-3.5,85,0,0,0,100
1102,20240118,0,1,39,540381,0.00115208774305556,15,2,3605.10498046875,1290.3798828125,-3.5,85,0,0,0,100
1103,20240118,0,1,39,540381,0.00115208774305556,16,2,3478.501953125,1236.126953125,-3.5,85,0,0,0,100
1104,20240118,0,1,39,753114,0.00115454993055556,1,0,2004.47644042969,415.784790039062,-3.5,85,0,0,0,100
1105,20240118,0,1,39,753114,0.00115454993055556,2,0,667.704711914063,466.449951171875,-3.5,85,0,0,0,100
1106,20240118,0,1,39,753114,0.00115454993055556,3,3,3054.88330078125,1076.59338378906,-3.5,85,0,0,0,100
1107,20240118,0,1,39,753114,0.00115454993055556,4,3,3093.49462890625,1132.48559570313,-3.5,85,0,0,0,100
1108,20240118,0,1,39,753114,0.00115454993055556,5,2,3269.76513671875,1114.89782714844,-3.5,85,0,0,0,100
1109,20240118,0,1,39,753114,0.00115454993055556,6,0,1152.27404785156,326.120361328125,-3.5,85,0,0,0,100
1110,20240118,0,1,39,753114,0.00115454993055556,7,1,3576.31860351563,1215.89147949219,-3.5,85,0,0,0,100
1111,20240118,0,1,39,753114,0.00115454993055556,8,0,1088.29577636719,835.32080078125,-3.5,85,0,0,0,100
1112,20240118,0,1,39,753114,0.00115454993055556,9,0,1922.66845703125,352.231384277344,-3.5,85,0,0,0,100
1113,20240118,0,1,39,753114,0.00115454993055556,10,2,3381.56591796875,1307.72766113281,-3.5,85,0,0,0,100
1114,20240118,0,1,39,753114,0.00115454993055556,11,0,1928.0263671875,264.997283935547,-3.5,85,0,0,0,100
1115,20240118,0,1,39,753114,0.00115454993055556,12,4,1923.650390625,534.843688964844,-3.5,85,0,0,0,100
1116,20240118,0,1,39,753114,0.00115454993055556,13,2,3499.70141601562,1302.11096191406,-3.5,85,0,0,0,100
1117,20240118,0,1,39,753114,0.00115454993055556,14,1,1699.38037109375,484.722625732422,-3.5,85,0,0,0,100
1118,20240118,0,1,39,753114,0.00115454993055556,15,2,3605.15771484375,1290.42626953125,-3.5,85,0,0,0,100
1119,20240118,0,1,39,753114,0.00115454993055556,16,2,3478.51171875,1236.13989257813,-3.5,85,0,0,0,100
1120,20240118,0,1,39,947587,0.00115680077546296,1,0,2004.46630859375,415.913818359375,-3.5,85,0,0,0,100
1121,20240118,0,1,39,947587,0.00115680077546296,2,0,667.717041015625,466.413940429688,-3.5,85,0,0,0,100
1122,20240118,0,1,39,947587,0.00115680077546296,3,3,3054.92895507812,1076.57922363281,-3.5,85,0,0,0,100
1123,20240118,0,1,39,947587,0.00115680077546296,4,3,3093.51025390625,1132.453125,-3.5,85,0,0,0,100
1124,20240118,0,1,39,947587,0.00115680077546296,5,2,3269.77709960937,1114.94226074219,-3.5,85,0,0,0,100
1125,20240118,0,1,39,947587,0.00115680077546296,6,0,1151.98669433594,326.1298828125,-3.5,85,0,0,0,100
1126,20240118,0,1,39,947587,0.00115680077546296,7,1,3576.33251953125,1215.90380859375,-3.5,85,0,0,0,100
1127,20240118,0,1,39,947587,0.00115680077546296,8,0,1099.91455078125,839.62353515625,-3.5,85,0,0,0,100
1128,20240118,0,1,39,947587,0.00115680077546296,9,0,1922.5693359375,352.275115966797,-3.5,85,0,0,0,100
1129,20240118,0,1,39,947587,0.00115680077546296,10,2,3381.53491210937,1307.78295898438,-3.5,85,0,0,0,100
1130,20240118,0,1,39,947587,0.00115680077546296,11,0,1928.07824707031,265.00146484375,-3.5,85,0,0,0,100
1131,20240118,0,1,39,947587,0.00115680077546296,12,4,1922.97058105469,535.055786132812,-3.5,85,0,0,0,100
1132,20240118,0,1,39,947587,0.00115680077546296,13,2,3499.7001953125,1302.11157226563,-3.5,85,0,0,0,100
1133,20240118,0,1,39,947587,0.00115680077546296,14,1,1699.2099609375,484.554382324219,-3.5,85,0,0,0,100
1134,20240118,0,1,39,947587,0.00115680077546296,15,2,3604.8056640625,1290.00500488281,-3.5,85,0,0,0,100
1135,20240118,0,1,39,947587,0.00115680077546296,16,2,3478.52661132812,1236.12377929687,-3.5,85,0,0,0,100
1136,20240118,0,1,40,159319,0.00115925137731481,1,0,2004.4208984375,415.955200195313,-3.5,85,0,0,0,100
1137,20240118,0,1,40,159319,0.00115925137731481,2,0,668.046508789063,466.646392822266,-3.5,85,0,0,0,100
1138,20240118,0,1,40,159319,0.00115925137731481,3,3,3054.9404296875,1076.57763671875,-3.5,85,0,0,0,100
1139,20240118,0,1,40,159319,0.00115925137731481,4,3,3093.5478515625,1132.43286132813,-3.5,85,0,0,0,100
1140,20240118,0,1,40,159319,0.00115925137731481,5,2,3269.7822265625,1114.94934082031,-3.5,85,0,0,0,100
1141,20240118,0,1,40,159319,0.00115925137731481,6,0,1151.92492675781,326.177185058594,-3.5,85,0,0,0,100
1142,20240118,0,1,40,159319,0.00115925137731481,7,1,3576.33081054687,1215.90698242188,-3.5,85,0,0,0,100
1143,20240118,0,1,40,159319,0.00115925137731481,8,0,1114.18103027344,838.904907226562,-3.5,85,0,0,0,100
1144,20240118,0,1,40,159319,0.00115925137731481,9,0,1922.58154296875,352.283660888672,-3.5,85,0,0,0,100
1145,20240118,0,1,40,159319,0.00115925137731481,10,2,3381.517578125,1307.80590820313,-3.5,85,0,0,0,100
1146,20240118,0,1,40,159319,0.00115925137731481,11,0,1928.14282226563,265.009490966797,-3.5,85,0,0,0,100
1147,20240118,0,1,40,159319,0.00115925137731481,12,4,1922.61926269531,535.167724609375,-3.5,85,0,0,0,100
1148,20240118,0,1,40,159319,0.00115925137731481,13,2,3499.69873046875,1302.11047363281,-3.5,85,0,0,0,100
1149,20240118,0,1,40,159319,0.00115925137731481,14,1,1699.21948242188,484.57177734375,-3.5,85,0,0,0,100
1150,20240118,0,1,40,159319,0.00115925137731481,15,2,3604.66479492187,1289.8466796875,-3.5,85,0,0,0,100
1151,20240118,0,1,40,159319,0.00115925137731481,16,2,3478.52563476562,1236.11767578125,-3.5,85,0,0,0,100
1152,20240118,0,1,40,347558,0.00116143006944444,1,0,2004.42956542969,415.797943115234,-3.5,85,0,0,0,100
1153,20240118,0,1,40,347558,0.00116143006944444,2,0,668.15234375,466.625823974609,-3.5,85,0,0,0,100
1154,20240118,0,1,40,347558,0.00116143006944444,3,3,3054.88671875,1076.57336425781,-3.5,85,0,0,0,100
1155,20240118,0,1,40,347558,0.00116143006944444,4,3,3093.56689453125,1132.43139648438,-3.5,85,0,0,0,100
1156,20240118,0,1,40,347558,0.00116143006944444,5,2,3269.77270507812,1114.96435546875,-3.5,85,0,0,0,100
1157,20240118,0,1,40,347558,0.00116143006944444,6,0,1151.90234375,326.192321777344,-3.5,85,0,0,0,100
1158,20240118,0,1,40,347558,0.00116143006944444,7,1,3576.3466796875,1215.82922363281,-3.5,85,0,0,0,100
1159,20240118,0,1,40,347558,0.00116143006944444,8,0,1122.63610839844,835.863098144531,-3.5,85,0,0,0,100
1160,20240118,0,1,40,347558,0.00116143006944444,9,0,1922.54443359375,352.25048828125,-3.5,85,0,0,0,100
1161,20240118,0,1,40,347558,0.00116143006944444,10,2,3381.5224609375,1307.8173828125,-3.5,85,0,0,0,100
1162,20240118,0,1,40,347558,0.00116143006944444,11,0,1928.33203125,265.012573242188,-3.5,85,0,0,0,100
1163,20240118,0,1,40,347558,0.00116143006944444,12,4,1923.20678710938,534.853515625,-3.5,85,0,0,0,100
1164,20240118,0,1,40,347558,0.00116143006944444,13,2,3499.68798828125,1302.10302734375,-3.5,85,0,0,0,100
1165,20240118,0,1,40,347558,0.00116143006944444,14,1,1699.1689453125,484.480285644531,-3.5,85,0,0,0,100
1166,20240118,0,1,40,347558,0.00116143006944444,15,2,3604.63427734375,1289.74108886719,-3.5,85,0,0,0,100
1167,20240118,0,1,40,347558,0.00116143006944444,16,2,3478.53466796875,1236.04736328125,-3.5,85,0,0,0,100
1168,20240118,0,1,40,555697,0.00116383908564815,1,0,2004.37280273437,415.667785644531,-3.5,85,0,0,0,100
1169,20240118,0,1,40,555697,0.00116383908564815,2,0,668.312255859375,466.548522949219,-3.5,85,0,0,0,100
1170,20240118,0,1,40,555697,0.00116383908564815,3,3,3054.9150390625,1076.53540039063,-3.5,85,0,0,0,100
1171,20240118,0,1,40,555697,0.00116383908564815,4,3,3093.54321289062,1132.38647460938,-3.5,85,0,0,0,100
1172,20240118,0,1,40,555697,0.00116383908564815,5,2,3269.7734375,1114.9541015625,-3.5,85,0,0,0,100
1173,20240118,0,1,40,555697,0.00116383908564815,6,0,1151.92016601563,326.159973144531,-3.5,85,0,0,0,100
1174,20240118,0,1,40,555697,0.00116383908564815,7,1,3576.27490234375,1215.79528808594,-3.5,85,0,0,0,100
1175,20240118,0,1,40,555697,0.00116383908564815,8,0,1137.05737304688,834.464172363281,-3.5,85,0,0,0,100
1176,20240118,0,1,40,555697,0.00116383908564815,9,0,1922.7421875,352.235015869141,-3.5,85,0,0,0,100
1177,20240118,0,1,40,555697,0.00116383908564815,10,2,3381.54296875,1307.73596191406,-3.5,85,0,0,0,100
1178,20240118,0,1,40,555697,0.00116383908564815,11,0,1928.46252441406,265.009246826172,-3.5,85,0,0,0,100
1179,20240118,0,1,40,555697,0.00116383908564815,12,4,1924.78540039063,534.637451171875,-3.5,85,0,0,0,100
1180,20240118,0,1,40,555697,0.00116383908564815,13,2,3499.66430664062,1302.09326171875,-3.5,85,0,0,0,100
1181,20240118,0,1,40,555697,0.00116383908564815,14,1,1699.81359863281,484.687805175781,-3.5,85,0,0,0,100
1182,20240118,0,1,40,555697,0.00116383908564815,15,2,3604.59619140625,1289.71240234375,-3.5,85,0,0,0,100
1183,20240118,0,1,40,555697,0.00116383908564815,16,2,3478.49975585937,1235.99841308594,-3.5,85,0,0,0,100
1184,20240118,0,1,40,741694,0.0011659918287037,1,0,2004.35131835937,415.641418457031,-3.5,85,0,0,0,100
1185,20240118,0,1,40,741694,0.0011659918287037,2,0,668.333923339844,466.472473144531,-3.5,85,0,0,0,100
1186,20240118,0,1,40,741694,0.0011659918287037,3,3,3054.9375,1076.52307128906,-3.5,85,0,0,0,100
1187,20240118,0,1,40,741694,0.0011659918287037,4,3,3093.52954101562,1132.38269042969,-3.5,85,0,0,0,100
1188,20240118,0,1,40,741694,0.0011659918287037,5,2,3269.78637695312,1114.95532226563,-3.5,85,0,0,0,100
1189,20240118,0,1,40,741694,0.0011659918287037,6,0,1151.85595703125,326.111480712891,-3.5,85,0,0,0,100
1190,20240118,0,1,40,741694,0.0011659918287037,7,1,3576.234375,1215.75903320313,-3.5,85,0,0,0,100
1191,20240118,0,1,40,741694,0.0011659918287037,8,0,1145.78100585938,831.767822265625,-3.5,85,0,0,0,100
1192,20240118,0,1,40,741694,0.0011659918287037,9,0,1922.80908203125,352.230834960937,-3.5,85,0,0,0,100
1193,20240118,0,1,40,741694,0.0011659918287037,10,2,3381.56201171875,1307.70520019531,-3.5,85,0,0,0,100
1194,20240118,0,1,40,741694,0.0011659918287037,11,0,1928.48071289063,264.995697021484,-3.5,85,0,0,0,100
1195,20240118,0,1,40,741694,0.0011659918287037,12,4,1925.3134765625,534.652221679688,-3.5,85,0,0,0,100
1196,20240118,0,1,40,741694,0.0011659918287037,13,2,3499.66430664062,1302.09204101563,-3.5,85,0,0,0,100
1197,20240118,0,1,40,741694,0.0011659918287037,14,1,1700.06274414063,484.78564453125,-3.5,85,0,0,0,100
1198,20240118,0,1,40,741694,0.0011659918287037,15,2,3604.58544921875,1289.70251464844,-3.5,85,0,0,0,100
1199,20240118,0,1,40,741694,0.0011659918287037,16,2,3478.48193359375,1235.9873046875,-3.5,85,0,0,0,100
1200,20240118,0,1,40,948255,0.00116838258101852,1,0,2004.36010742187,415.674438476563,-3.5,85,0,0,0,100
1201,20240118,0,1,40,948255,0.00116838258101852,2,0,668.5830078125,466.287780761719,-3.5,85,0,0,0,100
1202,20240118,0,1,40,948255,0.00116838258101852,3,3,3054.97900390625,1076.490234375,-3.5,85,0,0,0,100
1203,20240118,0,1,40,948255,0.00116838258101852,4,3,3093.4892578125,1132.34326171875,-3.5,85,0,0,0,100
1204,20240118,0,1,40,948255,0.00116838258101852,5,2,3269.8095703125,1114.96484375,-3.5,85,0,0,0,100
1205,20240118,0,1,40,948255,0.00116838258101852,6,0,1151.94958496094,326.119964599609,-3.5,85,0,0,0,100
1206,20240118,0,1,40,948255,0.00116838258101852,7,1,3576.2470703125,1215.71362304688,-3.5,85,0,0,0,100
1207,20240118,0,1,40,948255,0.00116838258101852,8,0,1160.45324707031,827.052612304687,-3.5,85,0,0,0,100
1208,20240118,0,1,40,948255,0.00116838258101852,9,0,1922.53125,352.266540527344,-3.5,85,0,0,0,100
1209,20240118,0,1,40,948255,0.00116838258101852,10,2,3381.53369140625,1307.62243652344,-3.5,85,0,0,0,100
1210,20240118,0,1,40,948255,0.00116838258101852,11,0,1928.53442382813,264.993591308594,-3.5,85,0,0,0,100
1211,20240118,0,1,40,948255,0.00116838258101852,12,4,1925.36499023438,534.731262207031,-3.5,85,0,0,0,100
1212,20240118,0,1,40,948255,0.00116838258101852,13,2,3499.662109375,1302.07958984375,-3.5,85,0,0,0,100
1213,20240118,0,1,40,948255,0.00116838258101852,14,1,1700.07177734375,484.813018798828,-3.5,85,0,0,0,100
1214,20240118,0,1,40,948255,0.00116838258101852,15,2,3604.92944335937,1290.20483398438,-3.5,85,0,0,0,100
1215,20240118,0,1,40,948255,0.00116838258101852,16,2,3478.482421875,1235.99890136719,-3.5,85,0,0,0,100
1216,20240118,0,1,41,134527,0.00117053850694444,1,0,2004.18737792969,415.852844238281,-3.5,85,0,0,0,100
1217,20240118,0,1,41,134527,0.00117053850694444,2,0,668.904357910156,466.140197753906,-3.5,85,0,0,0,100
1218,20240118,0,1,41,134527,0.00117053850694444,3,3,3055.07568359375,1076.49096679688,-3.5,85,0,0,0,100
1219,20240118,0,1,41,134527,0.00117053850694444,4,3,3093.583984375,1132.33544921875,-3.5,85,0,0,0,100
1220,20240118,0,1,41,134527,0.00117053850694444,5,2,3269.828125,1114.96435546875,-3.5,85,0,0,0,100
1221,20240118,0,1,41,134527,0.00117053850694444,6,0,1151.95971679688,326.155120849609,-3.5,85,0,0,0,100
1222,20240118,0,1,41,134527,0.00117053850694444,7,1,3576.28173828125,1215.69287109375,-3.5,85,0,0,0,100
1223,20240118,0,1,41,134527,0.00117053850694444,8,0,1170.34851074219,827.111694335938,-3.5,85,0,0,0,100
1224,20240118,0,1,41,134527,0.00117053850694444,9,0,1922.39050292969,352.305084228516,-3.5,85,0,0,0,100
1225,20240118,0,1,41,134527,0.00117053850694444,10,2,3381.52978515625,1307.59399414063,-3.5,85,0,0,0,100
1226,20240118,0,1,41,134527,0.00117053850694444,11,0,1928.45520019531,264.973663330078,-3.5,85,0,0,0,100
1227,20240118,0,1,41,134527,0.00117053850694444,12,4,1924.9375,535.142028808594,-3.5,85,0,0,0,100
1228,20240118,0,1,41,134527,0.00117053850694444,13,2,3499.71118164062,1302.07434082031,-3.5,85,0,0,0,100
1229,20240118,0,1,41,134527,0.00117053850694444,14,1,1700.05053710938,484.804138183594,-3.5,85,0,0,0,100
1230,20240118,0,1,41,134527,0.00117053850694444,15,2,3605.08056640625,1290.38793945313,-3.5,85,0,0,0,100
1231,20240118,0,1,41,134527,0.00117053850694444,16,2,3478.50537109375,1235.98059082031,-3.5,85,0,0,0,100
1232,20240118,0,1,41,344522,0.00117296900462963,1,0,2004.0986328125,415.895568847656,-3.5,85,0,0,0,100
1233,20240118,0,1,41,344522,0.00117296900462963,2,0,669.049621582031,466.185363769531,-3.5,85,0,0,0,100
1234,20240118,0,1,41,344522,0.00117296900462963,3,3,3055.12890625,1076.47583007813,-3.5,85,0,0,0,100
1235,20240118,0,1,41,344522,0.00117296900462963,4,3,3093.68701171875,1132.33154296875,-3.5,85,0,0,0,100
1236,20240118,0,1,41,344522,0.00117296900462963,5,2,3269.86767578125,1115.00048828125,-3.5,85,0,0,0,100
1237,20240118,0,1,41,344522,0.00117296900462963,6,0,1151.88696289063,326.150268554687,-3.5,85,0,0,0,100
1238,20240118,0,1,41,344522,0.00117296900462963,7,1,3576.3046875,1215.65954589844,-3.5,85,0,0,0,100
1239,20240118,0,1,41,344522,0.00117296900462963,8,0,1178.01013183594,825.58056640625,-3.5,85,0,0,0,100
1240,20240118,0,1,41,344522,0.00117296900462963,9,0,1922.33056640625,352.308074951172,-3.5,85,0,0,0,100
1241,20240118,0,1,41,344522,0.00117296900462963,10,2,3381.52392578125,1307.59545898438,-3.5,85,0,0,0,100
1242,20240118,0,1,41,344522,0.00117296900462963,11,0,1928.40637207031,264.996459960937,-3.5,85,0,0,0,100
1243,20240118,0,1,41,344522,0.00117296900462963,12,4,1924.91284179688,535.268249511719,-3.5,85,0,0,0,100
1244,20240118,0,1,41,344522,0.00117296900462963,13,2,3499.75830078125,1302.07153320313,-3.5,85,0,0,0,100
1245,20240118,0,1,41,344522,0.00117296900462963,14,1,1700.01733398438,484.705657958984,-3.5,85,0,0,0,100
1246,20240118,0,1,41,344522,0.00117296900462963,15,2,3605.15576171875,1290.45629882813,-3.5,85,0,0,0,100
1247,20240118,0,1,41,344522,0.00117296900462963,16,2,3478.55419921875,1235.97436523438,-3.5,85,0,0,0,100
1248,20240118,0,1,41,535918,0.00117518423611111,1,0,2004.111328125,415.9482421875,-3.5,85,0,0,0,100
1249,20240118,0,1,41,535918,0.00117518423611111,2,0,669.36181640625,466.284332275391,-3.5,85,0,0,0,100
1250,20240118,0,1,41,535918,0.00117518423611111,3,3,3055.17407226562,1076.47607421875,-3.5,85,0,0,0,100
1251,20240118,0,1,41,535918,0.00117518423611111,4,3,3093.71118164062,1132.3212890625,-3.5,85,0,0,0,100
1252,20240118,0,1,41,535918,0.00117518423611111,5,2,3269.91943359375,1115.01220703125,-3.5,85,0,0,0,100
1253,20240118,0,1,41,535918,0.00117518423611111,6,0,1151.87658691406,326.158081054687,-3.5,85,0,0,0,100
1254,20240118,0,1,41,535918,0.00117518423611111,7,1,3576.34497070313,1215.64013671875,-3.5,85,0,0,0,100
1255,20240118,0,1,41,535918,0.00117518423611111,8,0,1189.70886230469,827.776611328125,-3.5,85,0,0,0,100
1256,20240118,0,1,41,535918,0.00117518423611111,9,0,1922.36962890625,352.320526123047,-3.5,85,0,0,0,100
1257,20240118,0,1,41,535918,0.00117518423611111,10,2,3381.50146484375,1307.59423828125,-3.5,85,0,0,0,100
1258,20240118,0,1,41,535918,0.00117518423611111,11,0,1928.40502929688,264.993927001953,-3.5,85,0,0,0,100
1259,20240118,0,1,41,535918,0.00117518423611111,12,4,1925.16137695313,535.232421875,-3.5,85,0,0,0,100
1260,20240118,0,1,41,535918,0.00117518423611111,13,2,3499.77270507812,1302.06823730469,-3.5,85,0,0,0,100
1261,20240118,0,1,41,535918,0.00117518423611111,14,1,1700.04711914063,484.763214111328,-3.5,85,0,0,0,100
